num_id,track_id,track_popularity,artist_popularity,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_genres_concat,transformed_loudness
5434139,02MWAaffLxlfxAUY7c5dvx,3,94,0.498,0.818,5,0.0509,0.08015,0.00066317,0.0447,0.1911,159.843,273978,dance+pop_pop,16.944231822621077
10728051,5WxVXxCMRnvxUKFq40ELwq,6,84,0.568,0.535,10,0.0301,0.87126,9.331e-05,0.183,0.4018,127.878,229744,pop,13.10567379835993
7607956,5WxVXxCMRnvxUKFq40ELwq,14,95,0.454,0.403,2,0.1419,0.77935,1.557e-05,0.2397,0.1426,180.378,238428,k-pop_k-pop+boy+group_pop,6.824
9276640,2i8f4VnnBjy0yDqH2C452a,18,75,0.571,0.44,3,0.0734,0.37239,3.607e-05,0.2217,0.5607,151.601,181944,pop_singer-songwriter+pop_uk+pop,14.012878600973636
10334610,6PQ88X9TkUIAUIZJHW2upE,1,86,0.55,0.751,6,0.0505,0.08659,2.77e-06,0.1793,0.7283,165.651,191270,melodic+rap_slap+house,15.637121843639761
14650836,5WxVXxCMRnvxUKFq40ELwq,20,92,0.475,0.627,5,0.1737,0.03765,0.00035531,0.3428,0.4158,181.208,182322,pop_singer-songwriter+pop_uk+pop,12.62001762771979
180888,70rFIfYN7lU6iTgUIVP42w,0,78,0.823,0.633,3,0.0273,0.42225,1.058e-05,0.0546,0.5096,155.77,174431,alt+z_gen+z+singer-songwriter_singer-songwriter+pop,14.602678451687098
9184465,3VqeTFIvhxu3DIe4eZVzGq,0,88,0.783,0.527,9,0.1479,0.22105,5.51e-06,0.1807,0.1738,88.709,199988,alt+z_gen+z+singer-songwriter_singer-songwriter+pop,15.793893644120544
15367132,0RbW8kWozrVSIGb4V13o0o,2,95,0.612,0.662,9,0.1156,0.0216,0.00033179,0.0455,0.5541,101.98,222900,k-pop_k-pop+boy+group_pop,14.712452641222626
15584361,3vAn0qZzdyuHamcrpkfiX3,0,93,0.69,0.617,10,0.0822,0.08437,0.00038696,0.1848,0.3711,88.149,170764,cali+rap_pop+rap,16.548955678008497
9226236,3VqeTFIvhxu3DIe4eZVzGq,1,75,0.659,0.73,5,0.0364,0.04897,3.013e-05,0.3127,0.8648,125.568,162542,conscious+hip+hop_hip+hop_rap_west+coast+rap,15.702002738136798
13623091,4saklk6nie3yiGePpBwUoc,11,77,0.535,0.539,2,0.0681,0.3586,0.0003478,0.354,0.3968,159.807,167602,singer-songwriter+pop,10.509498346596956
10616340,5JqZ3oqF00jkT81foAFvqg,0,94,0.557,0.792,2,0.0564,0.05956,1e-08,0.0761,0.2026,159.438,208495,conscious+hip+hop_hip+hop_rap_west+coast+rap,17.483240083325654
7748160,6zJejIfVYLgjud3lTk4DLB,3,86,0.545,0.48,6,0.1252,0.61631,8.75e-06,0.3063,0.7097,105.882,205743,conscious+hip+hop_hip+hop_rap_west+coast+rap,14.114916912280023
1260522,02MWAaffLxlfxAUY7c5dvx,10,94,0.649,0.638,3,0.1338,0.17875,0.0007135,0.043,0.7661,96.727,207747,art+pop_pop,15.585259156301618
4803746,6PERP62TejQjgHu81OHxgM,16,86,0.782,0.335,9,0.0555,0.86863,6.72e-06,0.0961,0.261,82.233,222698,melodic+rap,10.330818471964449
15481384,02MWAaffLxlfxAUY7c5dvx,21,82,0.518,0.556,4,0.0365,0.53357,8.96e-05,0.3557,0.2514,111.331,300840,pop,11.67187057994306
9423731,6fRxMU4LWwyaSSowV441IU,24,95,0.771,0.53,9,0.0831,0.70022,7.271e-05,0.0425,0.5923,95.305,255679,pop,16.3858123132959
2593173,29d0nY7TzCoi22XBqDQkiP,2,76,0.679,0.78,9,0.0805,0.45631,5.47e-05,0.1061,0.7854,90.024,225060,dance+pop_pop,16.754601985681802
6492828,7lPN2DXiMsVn7XUKtOW1CS,18,94,0.544,0.584,6,0.0396,0.06705,0.00016237,0.2038,0.1379,147.705,226841,pop_singer-songwriter+pop_uk+pop,13.248355674091727
12141754,27ycaQnQAxaPiyeg3nr2aB,1,83,0.695,0.775,5,0.1689,0.04758,0.00035326,0.1085,0.7028,144.419,162729,k-pop_k-pop+boy+group_pop,15.167314876336604
16715493,5TnQ453LtEy08EwrIUtB1e,0,91,0.633,0.449,1,0.0684,0.50461,8.955e-05,0.2753,0.6485,110.09,225480,pop,11.19829932693392
736042,29d0nY7TzCoi22XBqDQkiP,7,85,0.705,0.802,9,0.0621,0.24316,3.022e-05,0.1093,0.8746,159.997,222238,pop_viral+pop,16.529530792031437
8041342,4HDCLYli2SUdkq9OjmvhSD,2,87,0.568,0.416,7,0.0676,0.5154,1.005e-05,0.2292,0.573,113.883,230514,pop,11.162782104220241
1759214,1rDQ4oMwGJI7B4tovsBOxc,9,88,0.739,0.686,7,0.1157,0.50139,2.07e-06,0.214,0.8525,143.519,155353,pop,16.2752214926295
13286177,1BSMpVGWs3v5BZKnAQziAc,8,92,0.711,0.897,3,0.0869,0.00183,8.97e-06,0.0475,0.9018,110.719,200791,pop,17.884858483914286
6559298,2rRJrJEo19S2J82BDsQ3F7,4,90,0.721,0.659,11,0.0629,0.0497,0.00018999,0.0962,0.4046,109.94,191722,r&b_rap_urban+contemporary,14.861370370257646
8875059,5JqZ3oqF00jkT81foAFvqg,3,82,0.511,0.666,11,0.0254,0.21096,6.092e-05,0.3233,0.2295,157.573,253552,pop,15.587403419427574
9977198,5PjdY0CKGZdEuoNab3yDmX,27,80,0.708,0.684,5,0.0266,0.52505,0.00050878,0.0427,0.1447,127.298,259584,k-pop_k-pop+boy+group_pop,15.000354334712029
7924381,5JqZ3oqF00jkT81foAFvqg,3,88,0.649,0.551,2,0.2552,0.44599,6.068e-05,0.0492,0.3077,114.382,205587,k-pop_k-pop+girl+group_pop,14.320415808819234
812455,0yLdNVWF3Srea0uzk55zFn,22,90,0.624,0.669,8,0.0811,0.04644,0.00018879,0.0633,0.1871,135.453,204689,pop,13.135391160380095
1653349,6PQ88X9TkUIAUIZJHW2upE,15,95,0.531,0.628,8,0.0644,0.01087,2.714e-05,0.3988,0.5349,159.669,196523,pop,14.672542705200613
13029115,0by9UaVYUrKUz2TVAmK0Pg,0,86,0.706,0.825,9,0.1575,0.25626,9.43e-06,0.0443,0.6249,138.525,143460,art+pop_art+rock_baroque+pop_new+wave+pop_permanent+wave_piano+rock_singer-songwriter,18.018313517794013
11403351,70rFIfYN7lU6iTgUIVP42w,7,83,0.59,0.569,0,0.1165,0.16847,3.15e-06,0.2682,0.7102,169.689,196095,singer-songwriter+pop,13.001316492445767
7140435,5PjdY0CKGZdEuoNab3yDmX,25,94,0.601,0.413,10,0.0402,0.69453,1.248e-05,0.3382,0.1322,97.709,236029,pop_singer-songwriter+pop_uk+pop,9.241624293383211
16164168,6fRxMU4LWwyaSSowV441IU,27,95,0.486,0.577,4,0.0585,0.37415,3.003e-05,0.3008,0.6231,176.618,193174,canadian+contemporary+r&b_canadian+pop_pop,12.251266628038138
11344146,0yLdNVWF3Srea0uzk55zFn,16,68,0.607,0.684,10,0.0369,0.91619,2.912e-05,0.1898,0.77,122.854,198476,pop,15.660713232122362
16187709,78Sw5GDo6AlGwTwanjXbGh,16,68,0.724,0.461,1,0.026,0.76602,1.869e-05,0.0693,0.1979,120.462,219325,pop,12.030697356909513
907129,3k79jB4aGmMDUQzEwa46Rz,1,88,0.808,0.296,6,0.0528,0.67111,3.376e-05,0.3918,0.4065,126.616,168062,conscious+hip+hop_hip+hop_rap_west+coast+rap,14.051550427917391
4729392,6fRxMU4LWwyaSSowV441IU,27,88,0.44,0.639,6,0.0516,0.00922,0.00014065,0.2317,0.4367,157.586,191793,pop,15.420977488625795
7990405,29d0nY7TzCoi22XBqDQkiP,1,80,0.522,0.642,10,0.085,0.60353,0.00110116,0.1645,0.7209,153.414,188845,uk+contemporary+r&b_uk+pop,14.158760633319616
16044905,6PQ88X9TkUIAUIZJHW2upE,8,79,0.758,0.783,10,0.1379,0.06044,0.00055406,0.0424,0.9036,93.085,192999,art+pop_art+rock_baroque+pop_new+wave+pop_permanent+wave_piano+rock_singer-songwriter,17.129681267309934
3719118,2rRJrJEo19S2J82BDsQ3F7,6,79,0.751,0.741,0,0.0499,0.07373,9.6e-07,0.2218,0.4644,145.148,205022,pop+rap_trap,15.70746735855937
4644139,2DQNYMRjisN3KAPj1bEwOI,9,69,0.511,0.315,0,0.039,0.75775,7e-08,0.4021,0.1673,178.119,139634,k-pop_k-pop+girl+group_pop,9.683333907276392
1453817,1BSMpVGWs3v5BZKnAQziAc,4,68,0.648,0.484,9,0.1925,0.52122,0.00090959,0.0432,0.799,95.591,184512,melodic+rap,13.632483203429729
8279299,2xdwCJLfKCkat14mlgR26M,0,64,0.833,0.581,2,0.0888,0.40111,1.069e-05,0.05,0.5434,81.165,185993,brooklyn+drill_rap,14.249848039355129
11345930,3k79jB4aGmMDUQzEwa46Rz,25,94,0.748,0.7,10,0.056,0.01827,0.00063907,0.1098,0.8537,160.485,221222,pop,13.105920433066785
10027829,6o3QUC5oAE4g6WxRIFcZtb,0,68,0.671,0.285,9,0.1591,0.80704,5.852e-05,0.2306,0.1413,83.66,189975,brooklyn+drill_rap,6.824
2728138,6PQ88X9TkUIAUIZJHW2upE,16,86,0.71,0.516,9,0.0578,0.13527,7.75e-05,0.271,0.6625,118.582,203198,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,12.915461973752826
9212212,3IB5qOeMayvpOdHxYCL5tZ,0,91,0.608,0.818,1,0.0665,0.65277,0.00014798,0.053,0.4894,145.12,227923,pop+rap_trap,16.935328260995448
5128023,02MWAaffLxlfxAUY7c5dvx,21,87,0.675,0.624,7,0.029,0.50254,1.5e-07,0.0588,0.2899,149.877,187366,bedroom+soul,14.928900116123259
15028368,5PjdY0CKGZdEuoNab3yDmX,27,95,0.715,0.789,4,0.0269,0.00523,0.00037274,0.0565,0.3365,126.435,225717,pop,16.816919318400323
5850636,0v1x6rN6JHRapa03JElljE,1,70,0.569,0.609,4,0.3484,0.78721,5.549e-05,0.061,0.4078,83.525,240087,k-pop_k-pop+girl+group_pop,13.934776694979519
10970839,5TnQ453LtEy08EwrIUtB1e,0,88,0.557,0.622,3,0.2237,0.09423,6.732e-05,0.1436,0.4393,159.657,165410,art+pop_metropopolis_nz+pop_pop,14.604177633300424
15724247,02kDW379Yfd5PzW5A6vuGt,6,93,0.676,0.893,10,0.0277,0.00148,0.0001163,0.3333,0.4734,165.759,197246,pop,17.97124820854515
3016457,3VqeTFIvhxu3DIe4eZVzGq,1,90,0.827,0.729,0,0.0293,0.02314,4.787e-05,0.3117,0.2872,104.431,262090,melodic+rap,14.65883282572031
3194944,1yHVHoz6Ny29gbbWJYVnFt,5,94,0.485,0.545,3,0.0687,0.17929,5.044e-05,0.1404,0.3824,132.039,177568,bedroom+pop,14.666950307786465
4802755,3vAn0qZzdyuHamcrpkfiX3,9,92,0.691,0.586,3,0.0449,0.10184,0.00011003,0.0429,0.5356,107.527,180699,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,16.396884069312364
2357922,7MAibcTli4IisCtbHKrGMh,11,88,0.798,0.369,11,0.2485,0.15771,0.00047531,0.0444,0.3061,125.853,235506,art+pop_metropopolis_nz+pop_pop,11.529852231033146
9751917,0LThjFY2iTtNdd4wviwVV2,0,92,0.66,0.709,4,0.1142,0.27826,6.347e-05,0.0735,0.1339,145.312,272756,boy+band_pop,14.98860221169889
11113438,0v1x6rN6JHRapa03JElljE,0,76,0.493,0.361,2,0.0723,0.71306,5.71e-06,0.3845,0.5638,110.394,156411,alt+z,13.319095444865525
4213587,0yLdNVWF3Srea0uzk55zFn,22,92,0.776,0.665,4,0.0893,0.07167,2.97e-06,0.0465,0.6324,173.351,138970,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,15.257943260483444
3091064,2FeBslNBMdR9V58uv6hd2t,1,94,0.72,0.885,3,0.0852,0.00162,6.55e-06,0.1054,0.9083,162.11,145170,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,18.107
15784879,2xdwCJLfKCkat14mlgR26M,0,74,0.798,0.772,8,0.3191,0.03918,3.68e-06,0.0724,0.6513,134.616,138970,brooklyn+drill_rap,16.07948493072763
14386699,0LThjFY2iTtNdd4wviwVV2,7,95,0.771,0.768,11,0.073,0.00156,0.00022904,0.2222,0.3954,129.961,163742,bedroom+soul,16.68341838242486
906722,5JqZ3oqF00jkT81foAFvqg,8,75,0.706,0.673,8,0.0862,0.42941,0.00079161,0.1067,0.7905,157.498,199998,alt+z,13.83652947936207
5069258,3KdoeNlEN0BoAKWzaRLNZa,0,90,0.701,0.535,1,0.2643,0.43838,0.00027512,0.2971,0.8575,126.63,198159,chicago+rap_melodic+rap_rap,13.94202384725213
13997996,2rRJrJEo19S2J82BDsQ3F7,2,85,0.586,0.597,7,0.2273,0.25796,6.948e-05,0.0439,0.2788,140.209,214447,k-pop_k-pop+girl+group_pop,13.091758364345878
5520112,78Sw5GDo6AlGwTwanjXbGh,20,95,0.588,0.879,9,0.0773,0.00179,0.00041803,0.0941,0.3433,113.13,216887,pop,16.933915530797094
6503890,1yHVHoz6Ny29gbbWJYVnFt,10,88,0.745,0.346,6,0.075,0.40635,3e-07,0.1072,0.2246,86.211,215278,melodic+rap_slap+house,13.512484563048929
1899201,78Sw5GDo6AlGwTwanjXbGh,15,93,0.699,0.835,4,0.067,0.00153,4.474e-05,0.0761,0.5875,112.097,191179,alt+z_gen+z+singer-songwriter_singer-songwriter+pop,17.635469613131136
613974,6zJejIfVYLgjud3lTk4DLB,9,95,0.516,0.373,0,0.0562,0.42838,6.329e-05,0.343,0.334,91.199,236787,pop,13.37995887408033
11329415,7igeByaBM0MgGsgXtNxDJ7,0,76,0.628,0.492,9,0.1435,0.937,2.511e-05,0.4336,0.7011,121.017,197151,brooklyn+drill_rap,11.464026781264693
4047858,78Sw5GDo6AlGwTwanjXbGh,8,91,0.576,0.837,10,0.0393,0.04798,1.34e-06,0.3491,0.3234,126.898,193040,k-pop_k-pop+boy+group_pop,16.3790273941122
6190700,0v1x6rN6JHRapa03JElljE,1,87,0.738,0.582,9,0.0659,0.35928,0.00023243,0.3377,0.7882,111.876,156489,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,16.743695001583546
9189903,5qNh5WtzMbfpSj2jLlBkoD,15,73,0.681,0.448,9,0.1857,0.10381,1e-08,0.0694,0.8091,138.317,161867,pop_viral+pop,14.499963995069265
6365899,75MNhvTCCKsST3YqqUiU9r,6,82,0.838,0.82,4,0.151,0.6379,0.0,0.0476,0.8132,119.232,138970,australian+hip+hop,17.335683786310256
5978417,4saklk6nie3yiGePpBwUoc,2,89,0.823,0.867,8,0.0724,0.0223,3.1e-05,0.0625,0.4647,142.86,166899,pop_singer-songwriter+pop_uk+pop,17.570549751166254
11510832,5WxVXxCMRnvxUKFq40ELwq,14,85,0.557,0.741,6,0.091,0.00317,0.00023068,0.1999,0.306,184.009,195734,k-pop_k-pop+boy+group_pop,13.48624305985868
1042738,1BSMpVGWs3v5BZKnAQziAc,15,74,0.611,0.73,5,0.1388,0.43326,6.142e-05,0.0731,0.7975,160.927,184025,pop+rap_trap,15.783201365265995
14078162,3KdoeNlEN0BoAKWzaRLNZa,0,92,0.765,0.81,4,0.1606,0.00155,2.703e-05,0.0718,0.5625,107.525,151664,hip+hop_rap,16.718398966360837
11477501,02kDW379Yfd5PzW5A6vuGt,16,95,0.637,0.545,11,0.0455,0.02552,0.00030256,0.0447,0.5591,133.41,229821,dance+pop_pop,14.187567709479481
551616,3RfTeIrWS8LNrfHYwechtt,7,95,0.763,0.827,4,0.0501,0.00155,1.39e-06,0.1142,0.564,110.103,169964,alt+z_gen+z+singer-songwriter_singer-songwriter+pop,17.477867102716118
998186,7lPN2DXiMsVn7XUKtOW1CS,27,94,0.69,0.788,3,0.0493,0.08032,0.00015769,0.3076,0.5063,177.726,217000,pop,16.029779091943055
13976170,6zJejIfVYLgjud3lTk4DLB,12,90,0.443,0.564,11,0.0501,0.1664,6.517e-05,0.3719,0.1705,120.323,247492,pop,10.783936626277864
831423,3vAn0qZzdyuHamcrpkfiX3,2,92,0.603,0.749,1,0.0747,0.00771,0.00027074,0.1512,0.1324,113.833,183636,chicago+rap_melodic+rap_rap,15.053888821974397
12363737,3IB5qOeMayvpOdHxYCL5tZ,0,90,0.7,0.742,7,0.0719,0.0855,1.38e-06,0.1963,0.4014,119.682,157170,hip+hop_rap,16.25165195018053
6830837,6zJejIfVYLgjud3lTk4DLB,1,86,0.613,0.683,10,0.0344,0.54399,2.556e-05,0.1862,0.4005,136.693,212138,k-pop_k-pop+girl+group_pop,14.93139646295458
12349684,27ycaQnQAxaPiyeg3nr2aB,1,73,0.479,0.58,4,0.1236,0.63292,5.228e-05,0.3871,0.3566,115.309,233537,cali+rap_pop+rap,13.052000315859914
1312563,6PQ88X9TkUIAUIZJHW2upE,24,75,0.675,0.657,1,0.0347,0.03197,0.00049147,0.0526,0.9008,165.36,162288,melodic+rap_slap+house,15.201057952363044
10455461,02kDW379Yfd5PzW5A6vuGt,5,70,0.903,0.893,11,0.0422,0.08784,0.00013344,0.2487,0.9113,91.926,183531,chicago+rap_hip+hop_rap,17.266866844147444
8417670,4saklk6nie3yiGePpBwUoc,3,71,0.776,0.514,9,0.064,0.62089,0.00020182,0.2983,0.4356,111.52,268981,pop,11.767814768478274
12411975,75MNhvTCCKsST3YqqUiU9r,13,73,0.674,0.296,2,0.0643,0.51488,1.369e-05,0.0545,0.629,89.656,184530,chicago+rap_hip+hop_rap,11.550575652625412
13720825,6PQ88X9TkUIAUIZJHW2upE,9,84,0.777,0.574,7,0.0995,0.2396,3.785e-05,0.0465,0.2407,133.881,189797,art+pop_pop,13.292502768803388
16047100,02MWAaffLxlfxAUY7c5dvx,15,94,0.456,0.673,8,0.0666,0.05635,0.00037189,0.2647,0.3188,176.598,202990,melodic+rap_slap+house,12.840516162570566
3421749,0sf12qNH5qcw8qpgymFOqD,22,92,0.646,0.779,7,0.0886,0.07443,6.462e-05,0.1034,0.8121,135.964,214434,pop,15.624327505473047
8211399,5TnQ453LtEy08EwrIUtB1e,0,94,0.756,0.77,6,0.194,0.19143,0.0004182,0.0868,0.4801,84.154,300840,hip+hop_rap,15.001373034901917
7017276,3VqeTFIvhxu3DIe4eZVzGq,0,95,0.637,0.65,4,0.0597,0.03614,0.00022096,0.2611,0.5353,87.908,215169,art+pop_metropopolis_nz+pop_pop,15.022960690315813
7424323,5S9Zs5g9lTWnLIboN1pdlU,1,77,0.777,0.534,3,0.0429,0.05553,0.00072545,0.1528,0.6898,121.785,204988,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,13.330671885516495
4214123,7igeByaBM0MgGsgXtNxDJ7,0,82,0.755,0.682,9,0.0832,0.06325,1.6e-07,0.2661,0.3759,100.517,192606,ohio+hip+hop_pop+rap,15.666605305857956
14654642,0sf12qNH5qcw8qpgymFOqD,9,94,0.733,0.562,9,0.0484,0.05958,4.695e-05,0.0838,0.748,154.001,224702,pop,15.618081260006875
6059753,6o3QUC5oAE4g6WxRIFcZtb,1,83,0.718,0.732,7,0.1189,0.07279,0.0005663,0.3578,0.2921,114.22,260185,pop,14.68697214545682
15791503,3IB5qOeMayvpOdHxYCL5tZ,0,94,0.615,0.316,1,0.1563,0.02023,0.00023387,0.3068,0.2968,138.062,218489,singer-songwriter+pop,7.143695608712733
15083797,5S9Zs5g9lTWnLIboN1pdlU,2,95,0.801,0.785,10,0.1834,0.16967,2.22e-05,0.0425,0.8508,117.255,221956,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,17.287205207161605
2165630,5PjdY0CKGZdEuoNab3yDmX,23,76,0.568,0.388,9,0.0302,0.36963,1.756e-05,0.1611,0.1342,178.387,210815,pop+rap_trap,10.359556468203664
15751158,2b8fOow8UzyDFAE27YhOZM,27,85,0.722,0.563,10,0.0333,0.12035,0.000293,0.3806,0.1437,131.954,266413,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,12.723690000362694
6950085,0RbW8kWozrVSIGb4V13o0o,5,84,0.638,0.869,2,0.032,0.05026,3.3e-07,0.1991,0.9043,155.489,148739,pop,17.790943099651486
6464460,2Wo6QQD1KMDWeFkkjLqwx5,25,77,0.82,0.863,1,0.0538,0.02991,0.00025853,0.0425,0.8707,101.044,183662,pop_singer-songwriter+pop_uk+pop,17.396849987562746
1828987,3KdoeNlEN0BoAKWzaRLNZa,2,79,0.618,0.499,3,0.0476,0.64323,1.067e-05,0.4441,0.2299,168.531,206460,ohio+hip+hop_pop+rap,7.327298393007368
7284915,6o3QUC5oAE4g6WxRIFcZtb,2,81,0.627,0.519,10,0.154,0.44093,5.72e-06,0.2371,0.1388,128.052,188162,art+pop_metropopolis_nz+pop_pop,12.742792864795774
7998653,6fRxMU4LWwyaSSowV441IU,28,84,0.528,0.742,7,0.0308,0.3514,1.676e-05,0.4023,0.2512,139.482,196799,pop,15.745705620851368
8815297,4LRPiXqCikLlN15c3yImP7,26,78,0.603,0.798,9,0.1246,0.00208,2.171e-05,0.1332,0.3174,128.077,209520,melodic+rap_slap+house,16.55293878354132
8074384,2DQNYMRjisN3KAPj1bEwOI,2,91,0.601,0.703,11,0.1402,0.14437,0.00039463,0.3964,0.2146,154.623,168714,conscious+hip+hop_hip+hop_rap_west+coast+rap,13.987187147606164
15537691,4saklk6nie3yiGePpBwUoc,13,72,0.773,0.694,11,0.036,0.16468,3.717e-05,0.1263,0.5049,108.055,179777,pop,14.649784998036921
9478386,2xdwCJLfKCkat14mlgR26M,0,82,0.749,0.698,9,0.0447,0.0711,0.0005202,0.3299,0.5796,114.58,214253,canadian+contemporary+r&b_canadian+pop_pop,14.741866940166801
16588129,6fRxMU4LWwyaSSowV441IU,25,95,0.558,0.758,1,0.0763,0.02871,2.7e-06,0.0424,0.1649,178.075,219665,pop,17.345029341522604
11889002,3vAn0qZzdyuHamcrpkfiX3,3,78,0.603,0.464,7,0.0319,0.59131,0.00011428,0.4367,0.2269,128.892,228162,canadian+contemporary+r&b_canadian+pop_pop,9.527152172289789
283438,3KdoeNlEN0BoAKWzaRLNZa,0,67,0.815,0.35,11,0.06,0.87863,4.667e-05,0.1782,0.8001,79.776,200233,k-pop_k-pop+girl+group_pop,10.94210216216743
5415881,6PQ88X9TkUIAUIZJHW2upE,12,91,0.55,0.509,6,0.0618,0.37565,0.00118054,0.0599,0.2628,168.22,238565,singer-songwriter+pop,8.524568845517933
12244069,5JqZ3oqF00jkT81foAFvqg,1,71,0.769,0.723,2,0.139,0.68151,4.066e-05,0.1634,0.5742,121.762,175838,art+pop_metropopolis_nz+pop_pop,15.01291097002104
1513827,3VqeTFIvhxu3DIe4eZVzGq,0,85,0.673,0.695,2,0.0945,0.08239,6.86e-06,0.068,0.3325,88.512,178798,boy+band_pop,14.999381109140813
3825206,2DQNYMRjisN3KAPj1bEwOI,7,71,0.876,0.639,5,0.0268,0.05827,1.2e-07,0.148,0.1857,121.321,161031,art+pop_pop,15.441687535960227
5580833,1BSMpVGWs3v5BZKnAQziAc,11,91,0.587,0.642,1,0.1886,0.87331,3.618e-05,0.0463,0.7629,85.943,217374,k-pop_k-pop+boy+group_pop,15.013840415980667
9130003,6o3QUC5oAE4g6WxRIFcZtb,0,93,0.717,0.773,9,0.0506,0.20401,8.267e-05,0.1849,0.2622,103.525,288483,pop,14.675868889316916
4571978,2xdwCJLfKCkat14mlgR26M,0,72,0.812,0.792,3,0.1266,0.03025,4.572e-05,0.0769,0.9073,135.728,142915,art+pop_pop,16.977110132109374
11077875,4POHzEwNTCYaIvqCUp3NnO,0,73,0.669,0.779,6,0.2748,0.06026,0.00017623,0.2036,0.8282,110.601,150796,brooklyn+drill_rap,16.321354006417096
2591105,0RbW8kWozrVSIGb4V13o0o,9,94,0.59,0.772,6,0.0733,0.03519,0.00026539,0.081,0.3697,157.982,214262,pop+rap_trap,15.579016093630344
11162813,2FeBslNBMdR9V58uv6hd2t,3,74,0.624,0.784,11,0.0664,0.08935,5.216e-05,0.3718,0.453,124.585,154160,hip+hop_rap,16.02019534772262
15031433,1BSMpVGWs3v5BZKnAQziAc,18,71,0.811,0.673,5,0.0638,0.14905,2.72e-06,0.1395,0.6648,172.13,141682,pop_singer-songwriter+pop_uk+pop,16.65973505144939
4753705,02MWAaffLxlfxAUY7c5dvx,1,68,0.825,0.843,11,0.0879,0.02843,0.00014786,0.3708,0.4943,172.494,153001,k-pop_k-pop+boy+group_pop,16.973056714981794
73135,4POHzEwNTCYaIvqCUp3NnO,1,69,0.731,0.729,5,0.1537,0.55519,0.00010479,0.1885,0.8839,121.802,206545,hip+hop_rap,15.521397943142802
9036253,7igeByaBM0MgGsgXtNxDJ7,3,67,0.807,0.706,9,0.0474,0.08408,4.447e-05,0.2186,0.6681,119.138,193450,mambo+chileno_urbano+chileno_urbano+latino,13.302291434723884
14703107,1O2pcBJGej0pmH2Y9XZMs6,0,95,0.481,0.676,4,0.083,0.02017,0.0001073,0.1387,0.4271,108.863,178949,pop_singer-songwriter+pop_uk+pop,15.531966262497008
14633120,6zJejIfVYLgjud3lTk4DLB,2,68,0.683,0.492,10,0.0889,0.57826,1.92e-06,0.1396,0.7358,111.956,175331,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,15.616175663191825
6429692,3vAn0qZzdyuHamcrpkfiX3,2,94,0.806,0.714,10,0.1333,0.13695,6.5e-07,0.0813,0.8899,125.014,138970,chicago+rap_hip+hop_rap,17.18616531835869
3435984,5S9Zs5g9lTWnLIboN1pdlU,0,81,0.825,0.489,5,0.1226,0.31827,6.763e-05,0.1269,0.4215,116.58,150718,alt+z_gen+z+singer-songwriter_singer-songwriter+pop,14.75539330020547
14293776,5S9Zs5g9lTWnLIboN1pdlU,7,82,0.645,0.875,8,0.0787,0.0504,0.00011253,0.1784,0.82,152.043,204872,melodic+rap,17.04133435804397
7622204,4HDCLYli2SUdkq9OjmvhSD,7,88,0.616,0.805,8,0.0782,0.01879,2.79e-06,0.0473,0.5144,131.626,184023,pop+rap_trap,16.857508702669293
1662689,7lPN2DXiMsVn7XUKtOW1CS,16,75,0.623,0.65,10,0.0946,0.70883,5e-08,0.1326,0.1991,135.94,146435,k-pop_k-pop+boy+group_pop,15.868264309130609
11124792,2Wo6QQD1KMDWeFkkjLqwx5,23,83,0.721,0.462,8,0.056,0.14692,8.69e-06,0.1338,0.5253,154.885,188871,pop,14.532812288962305
14720847,7igeByaBM0MgGsgXtNxDJ7,6,92,0.499,0.488,1,0.0401,0.62091,4.846e-05,0.0519,0.4433,137.958,212050,dance+pop_pop,13.524748251307756
7054779,4saklk6nie3yiGePpBwUoc,3,75,0.501,0.377,3,0.1048,0.89871,0.00078016,0.4326,0.2173,106.537,239843,art+pop_pop,6.824
6976854,2Wo6QQD1KMDWeFkkjLqwx5,24,92,0.672,0.742,3,0.0616,0.06961,1.665e-05,0.0438,0.5575,164.669,187952,pop,16.44492537062615
15777898,0sf12qNH5qcw8qpgymFOqD,16,90,0.567,0.517,7,0.0255,0.11157,4.83e-05,0.0471,0.2626,108.323,255352,dance+pop_pop,14.430625698994845
8814304,2DQNYMRjisN3KAPj1bEwOI,11,94,0.588,0.48,10,0.1595,0.2099,9.28e-06,0.2579,0.5731,108.488,182890,dance+pop_pop,14.419590191915631
12183069,5TnQ453LtEy08EwrIUtB1e,0,93,0.69,0.476,9,0.1481,0.20642,6.765e-05,0.3778,0.1596,86.21,248373,alt+z_gen+z+singer-songwriter_singer-songwriter+pop,12.985248846933246
12220311,0RbW8kWozrVSIGb4V13o0o,3,86,0.731,0.709,8,0.1046,0.19637,0.00031284,0.1843,0.8193,136.44,212112,brooklyn+drill_rap,15.687023640610278
